출발_동,도착_동,label,score
개봉동,망우동,0,0.101576075
개봉동,면목동,,0.184209551
개봉동,명동,,0.999985366
개봉동,명일동,,0.155608025
개봉동,목동,,0.999999417
개봉동,묵동,,0.115457128
개봉동,문래동,,0.999999889
개봉동,문정동,,0.529947392
개봉동,미성동,,0.994195207
개봉동,미아동,,0.229575452
개봉동,반포동,,0.999998653
개봉동,발산동,,0.907331474
개봉동,방배동,,0.959930447
개봉동,방이동,,0.225337927
개봉동,방학동,,0.147966081
개봉동,방화동,,0.962269432
개봉동,번동,,0.459502834
개봉동,보라매동,,0.107566229
개봉동,보문동,,0.133698226
개봉동,북성동,,0.14353323
개봉동,불광동,,0.115299885
개봉동,사근동,,0.365855799
개봉동,사당동,,0.761165546
개봉동,사직동,,0.999478485
개봉동,삼선동,,0.744111919
개봉동,삼성동,,0.999985387
개봉동,삼양동,,0.117959939
개봉동,상계동,1,0.633225941
개봉동,상도동,,0.422889607
개봉동,상봉동,,0.141400821
개봉동,상암동,,0.745214233
개봉동,상일동,,0.117353923
개봉동,서강동,,0.503482905
개봉동,서교동,1,1
개봉동,서림동,0,0.10270855
개봉동,서빙고동,1,0.136240864
개봉동,서원동,,0.99999999
개봉동,서초동,,1
개봉동,석관동,,0.383953277
개봉동,석촌동,,0.223813096
개봉동,성내동,,0.671089586
개봉동,성산동,,0.666214736
개봉동,성수동,,0.999194999
개봉동,소공동,,1
개봉동,송중동,0,0.103338106
개봉동,송천동,,0.376598688
개봉동,송파동,,0.443448972
개봉동,수궁동,1,1
개봉동,수색동,0,0.104964883
개봉동,수서동,,0.260944703
개봉동,수유동,,0.109960144
개봉동,숭인동,,0.997177253
개봉동,시흥동,,0.566377719
개봉동,신길동,,0.999999042
개봉동,신내동,,0.122133831
개봉동,신당동,,0.50764286
개봉동,신대방동,,0.160780189
개봉동,신도림동,1,1
개봉동,신림동,0,0.0957867148
개봉동,신사동,,0.99398475
개봉동,신월동,1,1
개봉동,신정동,1,1
개봉동,신촌동,,0.999925182
개봉동,신포동,0,0.0957863867
개봉동,아현동,,0.774074067
개봉동,안암동,,0.349251072
개봉동,암사동,,0.141012617
개봉동,압구정동,,0.889695437
개봉동,약수동,,0.290515759
개봉동,양재동,,0.94008896
개봉동,양평동,,0.694671392
개봉동,여의도동,,0.999999998
개봉동,역삼동,,0.999999998
개봉동,염창동,,0.119926107
개봉동,영등포동,1,1
개봉동,영종동,0,0.0971956809
개봉동,오금동,1,0.138341658
개봉동,오류동,1,1
개봉동,오륜동,,0.60195231
개봉동,옥수동,,0.227816645
개봉동,왕십리동,,0.197947061
개봉동,용강동,,0.798698996
개봉동,용답동,,0.533804616
개봉동,용산동,,0.140985423
개봉동,용신동,,0.999991794
개봉동,우이동,,0.133178987
개봉동,우장산동,,0.841656311
개봉동,운서동,,0.106151978
개봉동,원효로동,0,0.0951912529
개봉동,월계동,,0.243751697
개봉동,월곡동,,0.368255243
개봉동,은천동,0,0.0959309689
개봉동,을지로동,,0.999187196
개봉동,응봉동,0,0.0998678513
개봉동,이문동,,0.275663677
개봉동,이태원동,,0.253438771
개봉동,이화동,,0.983446629
개봉동,인헌동,,0.761435549
개봉동,일원동,,0.20542944
개봉동,자양동,,0.131976705
개봉동,잠실동,,0.999993594
개봉동,잠원동,,0.116011764
개봉동,장위동,,0.158012578
개봉동,장지동,,0.22932101
개봉동,장충동,,0.532407514
개봉동,전농동,,0.996159395
개봉동,정릉동,,0.129061045
개봉동,제기동,,0.220862772
개봉동,조원동,0,0.0952806429
개봉동,종로동,1,1
개봉동,중계동,,0.116055239
개봉동,중곡동,,0.120970688
개봉동,중앙동,0,0.097300468
개봉동,중화동,,0.119653716
개봉동,증산동,,0.198089683
개봉동,진관동,,0.30903305
개봉동,창동,,0.667984131
개봉동,창신동,,0.105896609
개봉동,천연동,,0.179466348
개봉동,천호동,,0.116634895
개봉동,청담동,0,0.0960097244
개봉동,청룡동,,0.999975107
개봉동,청파동,,0.0985720987
개봉동,충현동,,0.999668724
개봉동,필동,,0.983307097
개봉동,하계동,,0.112708016
개봉동,한강로동,,0.999999991
개봉동,한남동,,0.472981327
개봉동,항동,,0.451011126
개봉동,행당동,,0.374124505
개봉동,행운동,0,0.0951912529
개봉동,혜화동,0,0.101490454
개봉동,홍제동,,0.408385188
개봉동,화곡동,,0.999999928
개봉동,화양동,,0.496461439
개봉동,회현동,,1
개봉동,효창동,,0.148942874
개봉동,휘경동,,0.5878855
개봉동,흑석동,1,0.628046682
개포동,가락동,,1
개포동,가산동,,0.852569015
개포동,가양동,,0.812741836
개포동,갈현동,,0.495294947
개포동,강일동,0,0.0971411257
개포동,개봉동,,0.13214563
개포동,개포동,1,1
개포동,거여동,,0.654076045
개포동,공덕동,,0.721654024
개포동,공릉동,,0.875667095
개포동,공항동,,0.126906155
개포동,광장동,,0.294325092
개포동,광희동,,0.93833518
개포동,교남동,0,0.0953030021
개포동,구로동,,0.998471526
개포동,구의동,,0.999806191
개포동,군자동,0,0.1037353
개포동,금호동,,0.554519085
개포동,길동,,0.270284672
개포동,길음동,,0.385818183
개포동,남가좌동,,0.122495378
개포동,남영동,,0.483120968
개포동,남현동,,0.999832128
개포동,내곡동,,0.877289467
개포동,노량진동,,0.970877194
개포동,녹번동,,0.272670922
개포동,논현동,1,1
개포동,능동,,0.998666601
개포동,답십리동,0,0.0969138977
개포동,당산동,,0.974414872
개포동,대림동,,0.797608248
개포동,대방동,,0.760901515
개포동,대조동,,0.297083885
개포동,대치동,1,1
개포동,대학동,0,0.100535872
개포동,대흥동,,0.961286663
개포동,도곡동,1,1
개포동,도봉동,,0.368050786
개포동,독산동,,0.108474812
개포동,돈암동,0,0.0965965756
개포동,동선동,0,0.0966871443
개포동,동화동,,0.156258146
개포동,둔촌동,,0.931935596
개포동,등촌동,,0.691750126
개포동,마장동,,0.262551048
개포동,마천동,,0.447775297
개포동,망우동,,0.114867436
개포동,면목동,,0.996546463
개포동,명동,,0.999999848
개포동,명일동,,0.436991295
개포동,목동,,0.993090435
개포동,묵동,,0.277235518
개포동,문래동,,0.520541835
개포동,문정동,,1
개포동,미아동,,0.26221249
개포동,반포동,,1
개포동,발산동,,0.170966678
개포동,방배동,,0.999948078
개포동,방이동,,0.761342924
개포동,방학동,,0.113363049
개포동,방화동,,0.837474766
개포동,번동,,0.582385195
개포동,보라매동,,0.114182292
개포동,보문동,,0.20218695
개포동,북성동,0,0.0952239335
개포동,북아현동,,0.113275724
개포동,불광동,,0.106055218
개포동,사근동,,0.859458496
개포동,사당동,,0.998358518
개포동,사직동,,0.99999796
개포동,삼선동,,0.87310779
개포동,삼성동,,1
개포동,삼양동,,0.106899907
개포동,삼전동,,0.126968536
개포동,삼청동,0,0.103602752
개포동,상계동,,0.994840205
개포동,상도동,,0.997320079
개포동,상봉동,,0.592501282
개포동,상암동,,0.269166738
개포동,상일동,,0.253136475
개포동,서강동,,0.236947154
개포동,서교동,,0.999897854
개포동,서림동,,0.11635759
개포동,서빙고동,,0.134176115
개포동,서원동,,0.998756139
개포동,서초동,1,1
개포동,석관동,,0.196702417
개포동,석촌동,,0.994551776
개포동,성내동,,0.999907212
개포동,성산동,,0.229043367
개포동,성수동,,0.99988507
개포동,세곡동,,0.998757823
개포동,소공동,,0.999986044
개포동,송정동,,0.095157751
개포동,송중동,,0.137406591
개포동,송천동,,0.380613098
개포동,송파동,,0.287000973
개포동,수궁동,,0.216832689
개포동,수색동,0,0.104291816
개포동,수서동,1,1
개포동,수유동,,0.106173283
개포동,숭인동,,0.32810837
개포동,시흥동,0,0.10310236
개포동,신길동,,0.390190888
개포동,신내동,,0.163665617
개포동,신당동,,0.85664187
개포동,신대방동,1,0.136321485
개포동,신도림동,,0.879168422
개포동,신림동,0,0.107583188
개포동,신사동,,0.961349325
개포동,신정동,,0.41000463
개포동,신촌동,,0.995436042
개포동,아현동,,0.441410665
개포동,안암동,,0.759681272
개포동,암사동,,0.845812928
개포동,압구정동,,0.999999918
개포동,약수동,1,0.640234946
개포동,양재동,,1
개포동,양평동,,0.332630732
개포동,여의도동,1,1
개포동,역삼동,1,1
개포동,염리동,,0.109464444
개포동,영등포동,,0.263430008
개포동,영종동,0,0.0953594269
개포동,오금동,,0.987626666
개포동,오류동,,0.25445967
개포동,오륜동,,0.578700541
개포동,옥수동,,0.369405121
개포동,왕십리동,,0.698364632
개포동,용강동,,0.34295046
개포동,용답동,,0.979957188
개포동,용산동,,0.160029465
개포동,용신동,,0.748855743
개포동,우이동,,0.123294024
개포동,우장산동,,0.266826262
개포동,운서동,0,0.0974521005
개포동,월계동,,0.110775806
개포동,월곡동,,0.379498144
개포동,위례동,,0.205351858
개포동,은천동,0,0.100571795
개포동,을지로동,,0.999871656
개포동,응봉동,,0.0981653371
개포동,이문동,,0.143312565
개포동,이태원동,,0.302736566
개포동,이화동,,0.984628891
개포동,인헌동,,0.977717502
개포동,일원동,1,1
개포동,자양동,,0.732337818
개포동,잠실동,1,1
개포동,잠원동,,0.527338047
개포동,장위동,,0.171987421
개포동,장지동,,0.999843437
개포동,장충동,,0.720631795
개포동,전농동,,0.818810965
개포동,정릉동,1,0.136816407
개포동,제기동,,0.557648112
개포동,종로동,,0.999999981
개포동,종암동,,0.135572566
개포동,중계동,,0.466829451
개포동,중곡동,,0.533306389
개포동,중림동,0,0.0951800844
개포동,중앙동,,0.108469781
개포동,중화동,,0.442230247
개포동,증산동,,0.119227253
개포동,진관동,,0.293711576
개포동,창동,,0.69152791
개포동,창신동,1,0.141084041
개포동,천연동,,0.259888613
개포동,천호동,,0.266832335
개포동,청담동,,0.999578669
개포동,청량리동,0,0.0951912529
개포동,청룡동,,0.999996656
개포동,충현동,,0.987720469
개포동,필동,,0.814298953
개포동,하계동,,0.579921447
개포동,한강로동,,0.989250309
개포동,한남동,,0.623705301
개포동,행당동,,0.99993712
개포동,행운동,,0.114663764
개포동,혜화동,0,0.0955380575
개포동,홍은동,0,0.095392486
개포동,홍제동,1,0.644289305
개포동,화곡동,1,0.623650341
개포동,화양동,,0.998486872
개포동,회현동,,0.997993291
개포동,효창동,,0.171094008
개포동,후암동,,0.116213012
개포동,휘경동,,0.727478847
개포동,흑석동,,0.782608928
거여동,가락동,1,1
거여동,가산동,,0.595425259
거여동,가양동,,0.378498177
거여동,갈현동,,0.192289906
거여동,강일동,,0.0987912433
거여동,개봉동,1,0.138555906
거여동,개포동,,0.684425907
거여동,거여동,1,1
거여동,공덕동,,0.889032683
거여동,공릉동,,0.803309902
거여동,공항동,,0.120244815
거여동,광장동,,0.997874639
거여동,광희동,,0.987822103
거여동,구로동,,0.767222497
거여동,구산동,0,0.0951689171
거여동,구의동,,0.999924612
거여동,군자동,0,0.0971411257
거여동,금호동,,0.289314019
거여동,길동,,0.923308966
거여동,길음동,,0.318459103
거여동,남가좌동,,0.109784478
거여동,남영동,,0.321634954
거여동,남현동,,0.510280126
거여동,내곡동,1,0.138127688
거여동,노량진동,1,0.644927387
거여동,녹번동,,0.14267973
거여동,논현동,,0.999950324
거여동,능동,,0.999996146
거여동,당산동,,0.767422925
거여동,대림동,,0.145002279
거여동,대방동,,0.196702417
거여동,대조동,,0.166588603
거여동,대치동,,0.999993154
거여동,대학동,0,0.101740108
거여동,대흥동,,0.520786714
거여동,도곡동,,0.999674128
거여동,도봉동,,0.354422349
거여동,독산동,,0.133049445
거여동,동화동,,0.539164373
거여동,둔촌동,,0.999999999
거여동,등촌동,,0.288345538
거여동,마장동,,0.613193453
거여동,마천동,1,1
거여동,망우동,,0.120839861
거여동,면목동,,0.950264363
거여동,명동,,0.997807521
거여동,명일동,,0.999675972
거여동,목동,,0.801065386
거여동,묵동,,0.27750553
거여동,문래동,,0.167588491
거여동,문정동,,0.99999911
거여동,미아동,,0.175923306
거여동,반포동,,0.99951192
거여동,발산동,,0.149028274
거여동,방배동,,0.505959266
거여동,방이동,1,1
거여동,방학동,,0.116820084
거여동,방화동,,0.663262568
거여동,번동,,0.335702572
거여동,보라매동,,0.113141942
거여동,보문동,,0.240005184
거여동,북가좌동,0,0.0954820449
거여동,북성동,0,0.0977091233
거여동,북아현동,0,0.0956726076
거여동,불광동,,0.0983443717
거여동,사근동,,0.292224578
거여동,사당동,,0.59239286
거여동,사직동,,0.999999997
거여동,삼선동,,0.650766648
거여동,삼성동,,0.999999946
거여동,삼양동,1,0.138368424
거여동,삼전동,0,0.100888953
거여동,상계동,,0.967534397
거여동,상도동,,0.366741782
거여동,상봉동,,0.772512877
거여동,상암동,,0.330565154
거여동,상일동,,0.449027118
거여동,서강동,,0.28862205
거여동,서교동,,0.983041572
거여동,서림동,,0.109106096
거여동,서빙고동,,0.115597951
거여동,서원동,,0.23504453
거여동,서초동,,0.99999999
거여동,석관동,,0.223696106
거여동,석촌동,,0.889029919
거여동,성내동,1,1
거여동,성산동,,0.231794191
거여동,성수동,,0.983724955
거여동,세곡동,,0.187928077
거여동,소공동,,0.932265771
거여동,송천동,,0.273338591
거여동,송파동,,0.999574264
거여동,수궁동,,0.122326542
거여동,수색동,0,0.103372578
거여동,수서동,,0.999999386
거여동,수유동,,0.113074374
거여동,숭인동,,0.390185392
거여동,시흥동,,0.107221866
거여동,신길동,,0.321732936
거여동,신내동,,0.149827291
거여동,신당동,,0.569774143
거여동,신대방동,,0.144169214
거여동,신도림동,,0.250560949
거여동,신림동,0,0.095398171
거여동,신사동,,0.228763221
거여동,신정동,,0.194195746
거여동,신촌동,,0.557122355
거여동,신포동,0,0.0952045913
거여동,아현동,,0.289083254
거여동,안암동,,0.455727
거여동,암사동,,0.988854675
거여동,압구정동,,0.981402863
거여동,약수동,,0.225416322
거여동,양재동,,0.999998913
거여동,양평동,,0.249256242
거여동,여의도동,,0.999953151
거여동,역삼동,,0.999992107
거여동,역촌동,0,0.095325366
거여동,염리동,0,0.0954260618
거여동,영등포동,,0.479421589
거여동,영종동,0,0.0997468177
거여동,오금동,1,1
거여동,오류동,,0.123366849
거여동,오륜동,,0.999999955
거여동,옥수동,,0.131451962
거여동,왕십리도선동,0,0.0959197228
거여동,왕십리동,,0.224413823
거여동,용강동,,0.426290506
거여동,용답동,,0.999999683
거여동,용산동,1,0.13775391
거여동,용신동,,0.234721736
거여동,우이동,,0.177917661
거여동,우장산동,,0.20627363
거여동,운서동,,0.149741514
거여동,월계동,,0.110554836
거여동,월곡동,,0.281893129
거여동,위례동,1,1
거여동,을지로동,,0.999837367
거여동,응봉동,0,0.104019474
거여동,응암동,0,0.0952359384
거여동,이문동,,0.140578045
거여동,이태원동,,0.233032111
거여동,이화동,,0.951729095
거여동,인헌동,,0.206163372
거여동,일원동,,0.951801246
거여동,자양동,,0.342755556
거여동,잠실동,,1
거여동,잠원동,,0.149170697
거여동,장위동,,0.15123406
거여동,장지동,,0.997074803
거여동,장충동,,0.212592846
거여동,전농동,,0.450941888
거여동,정릉동,,0.150342807
거여동,제기동,,0.207231019
거여동,종로동,,0.999999652
거여동,중계동,,0.351499631
거여동,중곡동,,0.380507244
거여동,중화동,,0.433554011
거여동,증산동,,0.123436988
거여동,진관동,,0.176216445
거여동,창동,,0.33560244
거여동,창신동,1,0.136584707
거여동,천연동,,0.133672223
