     순위     출발_동     도착_동      score
   5420      용답동      신길동   0.999682
   5421      서교동      개포동   0.999682
   5422      광희동      역삼동   0.999682
   5423      용답동      신사동   0.999681
   5424      공덕동      이화동   0.999681
   5425      송천동      신당동   0.999680
   5426      충현동     왕십리동   0.999679
   5427      가산동      서림동   0.999678
   5428      홍은동      정릉동   0.999676
   5429      거여동      명일동   0.999676
   5430      약수동      청구동   0.999676
   5431      구로동      장충동   0.999675
   5431      수서동      상도동   0.999675
   5433      삼성동      이화동   0.999675
   5434      반포동      신림동   0.999674
   5435      거여동      도곡동   0.999674
   5436     청량리동      길음동   0.999673
   5437      중화동      용답동   0.999673
   5438      상암동       창동   0.999673
   5439     북가좌동      대흥동   0.999672
   5440      구의동      신길동   0.999672
   5441      방배동      가락동   0.999672
   5442      전농동       능동   0.999671
   5443      제기동      대치동   0.999671
   5444     북아현동      성산동   0.999669
   5445      개봉동      충현동   0.999669
   5446      합정동      연남동   0.999668
   5447      서림동      당산동   0.999668
   5448      청룡동      개봉동   0.999665
   5449      송파동      가양동   0.999664
   5450      도화동      충현동   0.999664
   5451      사근동      마장동   0.999664
   5452      서강동      논현동   0.999664
   5453     을지로동      광장동   0.999664
   5454     신대방동       목동   0.999662
   5455      도림동     여의도동   0.999661
   5456     우장산동      역삼동   0.999661
   5457      서초동       길동   0.999661
   5458      우이동       명동   0.999661
   5459      성수동      안암동   0.999661
   5460      구의동      약수동   0.999660
   5461      삼양동      우이동   0.999660
   5462      연희동      신사동   0.999660
   5463      삼성동      홍제동   0.999659
   5464      상암동      구의동   0.999658
   5465      삼성동      전농동   0.999658
   5466      도곡동       필동   0.999658
   5467      약수동      구의동   0.999656
   5468      수유동      신당동   0.999654
   5469     한강로동      문래동   0.999653
   5470      신사동      용답동   0.999652
   5471      방배동      사직동   0.999651
   5472      상도동      가락동   0.999649
   5473      당산동      용신동   0.999649
   5474      송천동      화양동   0.999647
   5475      삼선동      화곡동   0.999645
   5476      도곡동      금호동   0.999645
   5477      동화동      동화동   0.999645
   5478      명일동      소공동   0.999644
   5479      무악동      응암동   0.999643
   5480      진관동      전농동   0.999640
   5481      남영동     압구정동   0.999639
   5481      성산동      문래동   0.999639
   5483      전농동      창신동   0.999638
   5484      대조동      구로동   0.999638
   5485      종로동      문정동   0.999638
   5486      공덕동      제기동   0.999637
   5487      장충동      금호동   0.999637
   5488      진관동      장충동   0.999637
   5489      대치동      서강동   0.999636
   5490      오륜동       명동   0.999636
   5491      성산동      약수동   0.999635
   5492      전농동      신당동   0.999634
   5493      행당동      송천동   0.999632
   5494      등촌동      흑석동   0.999632
   5495       창동      약수동   0.999631
   5496      고덕동      상일동   0.999631
   5497      전농동      충현동   0.999630
   5498      월곡동      화양동   0.999630
   5499      대치동      삼양동   0.999629
   5500      암사동      화양동   0.999628
   5501      명일동      문정동   0.999627
   5502      성수동      오륜동   0.999627
   5503      상도동      문래동   0.999627
   5504      신길동      광희동   0.999625
   5505      독산동      남영동   0.999625
   5506      역삼동      중계동   0.999625
   5507      월계동       명동   0.999624
   5508      숭인동     압구정동   0.999623
   5509      수색동      연희동   0.999623
   5510      상봉동      석관동   0.999623
   5511      전농동       필동   0.999623
   5512      면목동      장위동   0.999622
   5513      길음동      하계동   0.999622
   5514      월곡동      서강동   0.999622
   5515      충현동      남영동   0.999621
   5516      약수동       창동   0.999621
   5517      대치동      정릉동   0.999620
   5518      신내동      공덕동   0.999620
   5519      광장동       명동   0.999619
   5520      상봉동      사직동   0.999619
   5521     왕십리동      도곡동   0.999619
   5522      화양동      암사동   0.999617
   5523      신촌동       능동   0.999616
   5524      용답동      한남동   0.999614
   5525      부암동      홍은동   0.999614
   5526      화양동      월곡동   0.999613
   5527     북가좌동      연남동   0.999612
   5528      회현동      공항동   0.999612
   5529      오금동      용답동   0.999612
   5530      당산동      가락동   0.999612
   5530      성수동      둔촌동   0.999612
   5532      공릉동      신사동   0.999612
   5533      대치동      장위동   0.999611
   5534      효창동      성수동   0.999610
   5535      삼성동      난곡동   0.999610
   5536      망원동      상암동   0.999610
   5537      석촌동      화양동   0.999609
   5538      문정동       명동   0.999609
   5539      오류동      신사동   0.999608
