출발_동,도착_동,지하철_승객수,버스_승객수,택시_승객수,클러스터,label,score
장지동,행운동,0,232,22849.62618,60,0.0,0.09776845579948498
장지동,혜화동,0,694,22860.95994,57,0.0,0.103182005245548
장지동,홍은동,0,13,22844.25368,65,0.0,0.0952918218482173
장지동,홍제동,7930,47,22927.08252,30,,0.3856086660271722
장지동,화곡동,8237,0,22929.10384,30,,0.40059754587459906
장지동,화양동,61293,70,23479.41048,9,,0.9999900535008966
장지동,회현동,26940,487,23134.43653,10,,0.9793543781077301
장지동,효창동,1707,0,22861.58483,49,,0.1336462252281881
장지동,후암동,0,106,22846.53515,62,0.0,0.09633661267453447
장지동,휘경동,6177,59,22909.2512,34,,0.297791251884827
장지동,흑석동,10040,404,22957.65745,26,,0.5135528351759735
장충동,가락동,24399,753,23114.68855,11,,0.9652221246911772
장충동,가산동,6489,0,22911.02984,33,,0.3110021321015383
장충동,가양동,6048,0,22906.46998,34,,0.2901919241592198
장충동,갈현동,67807,0,23545.04681,13,,0.9999976748680542
장충동,개봉동,9398,0,22941.10837,27,,0.46448310895707345
장충동,개포동,10523,1209,22982.39981,24,,0.5663705333877477
장충동,거여동,3284,0,22877.89072,42,,0.18019487547584384
장충동,공덕동,12252,0,22970.61821,22,1.0,0.6221009506892979
장충동,공릉동,20446,237,23061.15676,14,,0.9144273740845228
장충동,공항동,2297,0,22867.68532,46,,0.14974151395022736
장충동,광장동,2680,0,22871.64547,45,,0.16102269350877044
장충동,광희동,9259,203712,27937.12647,72,1.0,0.9999999999959941
장충동,구로동,37186,0,23228.43124,5,,0.997754722398687
장충동,구의동,18530,0,23035.53159,16,,0.870796228864077
장충동,금호동,34184,19270,23670.12204,0,,0.9996372887746016
장충동,길동,1339,0,22857.77978,50,,0.1243658417095679
장충동,길음동,14857,0,22997.55344,19,,0.7471278156312385
장충동,남가좌동,1243,0,22856.78716,51,,0.12203757362088727
장충동,남영동,15293,0,23002.0616,18,,0.7651712622621372
장충동,남현동,27346,0,23126.68743,10,,0.9799130420002103
장충동,내곡동,2930,0,22874.23043,44,,0.1687505788255035
장충동,노량진동,11231,0,22960.06126,24,,0.5669061914956591
장충동,녹번동,44210,37,23301.96581,3,,0.9995375505965951
장충동,논현동,65483,7297,23700.02681,8,,0.9999984790857434
장충동,능동,8485,0,22931.66812,29,,0.41403858316856235
장충동,다산동,0,44410,23933.39926,21,,0.9708749033470081
장충동,답십리동,0,3238,22923.36926,50,,0.13794542978411237
장충동,당산동,24109,0,23093.21744,12,,0.9593251098821933
장충동,대림동,17352,0,23023.35129,17,,0.8380149170111111
장충동,대방동,13376,0,22982.24017,20,,0.6793609904339442
장충동,대조동,40247,201,23265.01235,4,,0.998898523573545
장충동,대치동,41694,4354,23381.85531,1,,0.9995351968212242
장충동,대학동,199,0,22845.99238,59,,0.09906342200379875
장충동,대흥동,17991,0,23029.95843,16,,0.8565591324771595
장충동,도곡동,34191,7457,23380.39834,1,,0.9983266268676477
장충동,도봉동,4591,0,22891.40487,38,,0.22765869632549138
장충동,독산동,6597,0,22912.14654,33,,0.31622170781941594
장충동,동화동,4130,0,22886.63821,40,,0.20997383982913145
장충동,둔촌동,4828,0,22893.8554,38,,0.23715018393971307
장충동,등촌동,7621,0,22922.73452,31,,0.3678896858219028
장충동,마장동,1737,0,22861.89503,48,1.0,0.13442803524643565
장충동,마천동,2189,0,22866.56862,46,,0.1466803993737989
장충동,망우동,2130,0,22865.95857,47,,0.14503011691464393
장충동,면목동,6069,0,22906.68712,34,,0.29116406957641616
장충동,명동,88926,4846,23882.29533,46,,0.999999989179266
장충동,명일동,4353,0,22888.94399,39,,0.2183999828227432
장충동,목동,30786,0,23162.2564,8,,0.9906199403914533
장충동,묵동,2038,0,22865.00731,47,,0.1424875904664411
장충동,문래동,6143,0,22907.45226,34,,0.2946049644428511
장충동,문정동,6789,500,22926.39777,32,,0.34001133700090747
장충동,미아동,11477,0,22962.60485,24,,0.5804136323970839
장충동,반포동,112925,25690,24641.78487,69,,0.9999999999966867
장충동,발산동,4740,0,22892.9455,38,,0.23359437658987037
장충동,방배동,11585,0,22963.72156,24,,0.586307117123645
장충동,방이동,3723,0,22882.4299,41,,0.19521665737158223
장충동,방학동,1818,0,22862.73255,48,1.0,0.13655823186608404
장충동,방화동,8964,0,22936.62089,28,,0.4403481352123639
장충동,번동,32608,0,23181.09555,7,,0.9937494883789425
장충동,보라매동,853,0,22852.75463,53,,0.11296183860840082
장충동,보문동,7900,0,22925.61932,30,,0.38257344353263983
장충동,부암동,0,2475,22904.65137,51,,0.12659527238073745
장충동,북가좌동,0,4,22844.03289,66,0.0,0.0951912528562883
장충동,북성동,202,0,22846.0234,59,,0.09912355360081802
장충동,불광동,2582,256,22876.91235,44,,0.16254071766292996
장충동,사근동,2831,0,22873.20679,44,,0.16565554908238758
장충동,사당동,21975,0,23071.15227,13,,0.9359256293863564
장충동,사직동,71617,1092,23611.23043,16,,0.9999991420876945
장충동,삼선동,35724,0,23213.31443,6,,0.9968850700337033
장충동,삼성동,13464,13163,23306.06431,13,,0.922551624821294
장충동,삼양동,4900,823,22914.78968,36,,0.26009440328709754
장충동,상계동,44494,148,23307.62536,3,,0.9995723034878242
장충동,상도동,21811,0,23069.45654,13,,0.9336817270542472
장충동,상봉동,13283,0,22981.27857,20,,0.674795679983869
장충동,상암동,8752,0,22934.42885,29,,0.42865331482503327
장충동,상일동,1518,0,22859.63061,49,,0.12880888431049703
장충동,서강동,10937,0,22957.02135,25,,0.5506334353703836
장충동,서교동,74328,0,23612.47277,18,,0.999999462228713
장충동,서림동,2655,0,22871.38698,45,,0.16026584778563843
장충동,서빙고동,2007,0,22864.68678,47,,0.14163928007331836
장충동,서원동,27232,0,23125.50869,10,,0.9794029988012737
장충동,서초동,104504,51462,25186.95102,68,,0.9999999999992237
장충동,석관동,12246,173,22974.8002,22,1.0,0.6270454037006776
장충동,석촌동,3722,1723,22924.68814,38,,0.23267741223186894
장충동,성내동,11338,0,22961.16762,24,,0.5727948354098356
장충동,성산동,10161,0,22948.99765,26,,0.507250035581647
장충동,성수동,19286,0,23043.3485,15,,0.8887222061913265
장충동,소공동,11243,8460,23167.72575,18,,0.7972186071215234
장충동,송중동,0,4489,22954.05875,47,,0.15839290459893643
장충동,송천동,18640,3701,23127.46177,14,,0.9177867635023979
장충동,송파동,4250,0,22887.87899,39,,0.21447811627443356
장충동,수궁동,3772,0,22882.93656,41,,0.19695087206683015
장충동,수색동,692,42,22852.12026,54,,0.10992187226847971
장충동,수서동,29671,0,23150.72751,9,,0.9879837230106453
장충동,수유동,3195,3207,22955.64449,38,,0.24617153474414083
장충동,숭인동,9193,18424,23390.9656,15,,0.9003243259076227
장충동,시흥동,4316,0,22888.56142,39,,0.21698523730040317
장충동,신길동,19554,0,23046.11957,15,,0.8945351593968195
장충동,신내동,7870,0,22925.30913,30,,0.3809836779447107
장충동,신당동,18618,0,23036.4415,16,,0.873002947451443
장충동,신대방동,1197,0,22856.31152,51,,0.12093530325323865
장충동,신도림동,19975,0,23050.47263,15,,0.9031259074934336
장충동,신림동,40,0,22844.34835,62,0.0,0.0959225957134163
장충동,신사동,25915,234,23117.63163,11,,0.9733108953895844
장충동,신정동,10946,0,22957.11441,25,,0.5511333754079422
장충동,신촌동,28976,0,23143.54133,9,,0.9859829149719724
장충동,신포동,21,0,22844.1519,63,0.0,0.09555328809701066
장충동,쌍문동,0,841,22864.56614,57,0.0,0.10495935401619008
장충동,아현동,11972,0,22967.72306,23,,0.607212353667515
장충동,안암동,8428,0,22931.07875,29,,0.41093718197776524
장충동,암사동,2495,0,22869.73261,45,,0.15549005887211426
장충동,압구정동,76191,30470,24379.22478,12,,0.9999999931933774
장충동,약수동,67507,15222,23915.37042,7,,0.9999996545153004
장충동,양재동,62038,0,23485.3964,10,,0.9999915087905926
장충동,양평동,3339,0,22878.45941,42,,0.18202628470033147
장충동,여의도동,20528,0,23056.19055,14,,0.9134581847471639
장충동,역삼동,25326,404,23115.71191,11,,0.9702940102788228
장충동,영등포동,15826,0,23007.57272,18,,0.7859885698658106
장충동,영종동,716,0,22851.33807,54,,0.10991620463634816
장충동,오금동,10160,0,22948.98731,26,,0.5071939170824878
장충동,오류동,9117,0,22938.20288,28,,0.4488303700536061
장충동,오륜동,4170,0,22887.0518,40,,0.2114675044778073
장충동,옥수동,31650,741,23189.36819,7,,0.9929651656695937
장충동,왕십리동,6324,0,22909.32377,34,,0.30312002383035536
장충동,용강동,5240,0,22898.11541,37,,0.2542893322097391
장충동,용답동,9755,0,22944.79969,27,,0.4844666768676792
장충동,용산동,4488,385345,32343.60931,75,1.0,1.0
장충동,용신동,10366,47804,24123.8433,9,,0.9981190658436414
장충동,우이동,2566,295,22877.70366,44,,0.16274024283545846
장충동,우장산동,3910,0,22884.36345,40,,0.2018973704099318
장충동,운서동,3132,0,22876.31907,43,,0.17520835711536697
장충동,월계동,4823,0,22893.8037,38,,0.2369471535752988
장충동,월곡동,13473,2338,23040.59886,19,,0.7456983250265504
장충동,위례동,0,81,22845.92185,62,0.0,0.0960547533752117
장충동,을지로동,70333,0,23571.16519,15,,0.9999986813109328
장충동,응봉동,1471,0,22859.14463,50,,0.12762934626839514
장충동,응암동,0,284,22850.90184,60,0.0,0.09836488744395905
장충동,이문동,8502,393,22941.48496,29,,0.42738828977995197
장충동,이태원동,12917,0,22977.49419,21,,0.656510389563659
장충동,이화동,27111,34772,23977.28301,0,,0.999762179435954
장충동,인수동,0,427,22854.40991,59,,0.10002181582316336
장충동,인헌동,11436,0,22962.18092,24,,0.5781701737833194
장충동,일원동,10280,0,22950.22809,26,,0.5139264362130876
장충동,자양동,2414,0,22868.89508,45,,0.15311691160321908
장충동,잠실동,40243,5963,23406.32416,1,,0.999477468171068
장충동,잠원동,12948,27244,23646.16354,9,,0.9850452643489263
장충동,장위동,8868,0,22935.62827,28,,0.4350433570970881
장충동,장지동,4776,208,22898.42038,38,,0.23992881145664252
장충동,장충동,61263,264687,29970.67485,73,1.0,1.0
장충동,전농동,13615,30282,23727.5883,7,,0.9912626573811095
장충동,정릉동,5630,0,22902.14794,36,,0.2712476295709816
장충동,제기동,9807,15677,23329.92495,16,,0.8789438717956307
장충동,종로동,143130,54627,25663.98051,71,,1.0
장충동,종암동,0,13043,23163.90516,35,,0.3633211332404238
장충동,중계동,4274,101,22890.60487,39,,0.2176090007454373
장충동,중곡동,2146,0,22866.12401,47,,0.14547612151297235
장충동,중화동,5625,0,22902.09624,36,,0.271025778753305
장충동,증산동,4977,27,22896.0584,37,,0.24390049249673393
장충동,진관동,39123,0,23248.45947,4,,0.998545409494855
장충동,창동,41455,0,23272.57192,4,,0.9991377975203061
장충동,창신동,2801,51952,24147.38116,17,,0.994020991548601
장충동,천연동,17626,0,23026.1844,16,,0.8461931911484369
장충동,천호동,1793,0,22862.47406,48,1.0,0.135897749116794
장충동,청구동,0,28442,23541.67287,25,,0.8078214973002342
장충동,청담동,0,1,22843.95929,67,,0.09515775099778036
장충동,청량리동,0,10,22844.18008,65,0.0,0.0952582883215307
장충동,청룡동,28402,0,23137.60628,9,,0.9840855778358242
장충동,청운효자동,0,4332,22950.20723,47,,0.15569775725344823
장충동,충현동,12417,0,22972.32428,22,1.0,0.6307699271323368
장충동,평창동,0,1038,22869.39894,56,0.0,0.10738358516199002
장충동,필동,63903,3980,23602.31738,9,,0.9999966659389545
장충동,하계동,5719,106,22905.66857,35,,0.27796594172935
장충동,한강로동,48636,0,23346.82216,4,,0.9998279308618907
장충동,한남동,8627,137834,26314.47502,69,,0.9999999763162014
장충동,행당동,14563,0,22994.51353,19,,0.734454721835131
장충동,혜화동,0,14976,23211.32545,34,,0.4230383855355567
장충동,홍제동,61025,0,23474.92217,9,,0.9999893403146624
장충동,화곡동,23312,0,23084.9766,12,,0.9517394086444014
장충동,화양동,18879,0,23039.14019,15,,0.8793591016557201
장충동,회현동,88355,23690,24338.67161,32,,0.9999999989317372
장충동,효창동,7344,0,22919.87039,32,,0.35354951097296117
장충동,후암동,0,28128,23533.96983,25,,0.8014207656119169
장충동,휘경동,17708,217,23032.3557,16,,0.8521546166942172
장충동,흑석동,5896,0,22904.89833,35,,0.28321303735448944
전농동,가락동,23304,323,23092.81771,12,,0.9535477867297378
전농동,가산동,68707,0,23554.35265,14,,0.9999981002763209
전농동,가양동,18864,0,23038.98509,15,,0.8790013649179997
전농동,갈현동,61956,0,23484.54854,10,,0.9999913510148194
전농동,개봉동,38333,0,23240.29101,5,,0.9982636006363075
전농동,개포동,15832,399,23017.42302,18,,0.7947829790018717
전농동,거여동,9453,0,22941.67706,27,,0.4675560022110219
전농동,공덕동,28771,192,23146.13181,9,,0.9856878835414795
전농동,공릉동,73538,108901,26275.85966,68,,0.9999999999995273
전농동,공항동,4976,0,22895.3857,37,,0.2432140625677884
전농동,광장동,8653,0,22933.40521,29,,0.4232184124368068
전농동,광희동,28372,43991,24216.48169,0,,0.9999457779400929
전농동,교남동,0,6823,23011.31635,43,,0.2030129472930185
전농동,구로동,89389,0,23768.20077,59,,0.9999999817178485
전농동,구의동,70458,25145,24189.31389,7,,0.9999999508142665
전농동,군자동,0,83439,24890.85726,38,,0.9998098976026139
전농동,금호동,25572,3213,23187.16579,9,,0.9802711078181648
전농동,길동,8280,0,22929.54846,30,,0.4029179600761979
전농동,길음동,18743,18096,23481.66438,6,,0.9866457128449556
전농동,남가좌동,9849,0,22945.77163,27,,0.4897393575977118
전농동,남영동,72273,339,23599.54078,17,,0.9999991836338559
전농동,남현동,54199,0,23404.34257,6,,0.9999506464564015
전농동,내곡동,1032,0,22854.60545,52,,0.117051928487609
전농동,노량진동,117883,0,24062.82355,70,1.0,0.999999999969547
전농동,녹번동,33329,4553,23300.24459,2,,0.997044478739154
전농동,논현동,100313,8,23881.3492,68,,0.9999999984281991
전농동,능동,23461,38596,24033.3529,0,,0.9996713339464897
전농동,다산동,0,436,22854.6307,59,,0.10012692352267034
전농동,답십리동,0,1358410,56168.39921,79,1.0,1.0
전농동,당산동,48154,0,23341.83837,4,,0.9998082685396956
전농동,대림동,23019,0,23081.94704,13,,0.9486264350909865
전농동,대방동,6932,0,22915.61038,32,,0.3327050768140789
전농동,대조동,35550,0,23211.5153,6,,0.9967613738643301
전농동,대치동,107744,1107,23985.14502,69,,0.9999999997430074
전농동,대학동,3364,0,22878.71791,42,,0.1828635147214825
전농동,대흥동,39904,82,23258.54649,4,,0.9987919747278731
전농동,도곡동,45950,4072,23418.94356,1,,0.9998145284330651
전농동,도봉동,145976,0,24353.30006,71,,0.9999999999999445
전농동,독산동,28293,0,23136.47924,9,,0.9836977305428627
전농동,동화동,17917,2,23029.24235,16,,0.8545379005703829
전농동,둔촌동,14097,0,22989.69518,19,,0.7135556726446586
전농동,등촌동,25685,0,23109.51299,11,,0.9710965222917793
전농동,마장동,5295,369981,31975.04446,75,1.0,1.0
전농동,마천동,7098,0,22917.32679,32,,0.34103052868308653
전농동,망우동,11915,221332,28396.84223,72,1.0,0.9999999999997753
전농동,면목동,43045,909739,45606.69612,78,1.0,1.0
전농동,명동,92081,5047,23919.84838,67,,0.9999999948084322
전농동,명일동,14655,0,22995.4648,19,,0.7384637082834349
전농동,목동,59040,0,23454.39763,8,,0.9999833545515341
전농동,무악동,0,1515,22881.10069,54,,0.1134582065925948
전농동,묵동,13380,156344,26817.70682,70,1.0,0.9999999992611617
전농동,문래동,15053,0,22999.58004,19,,0.7553510353717453
전농동,문정동,22578,60,23078.85909,13,,0.9439938560556854
전농동,미아동,21146,3417,23146.40628,12,,0.9497157004520521
전농동,반포동,91626,8897,24009.59182,56,0.0,0.9999999965098783
전농동,발산동,8694,0,22933.82914,29,,0.42546705537624724
전농동,방배동,16298,0,23012.45312,18,,0.8032744250400736
전농동,방이동,9367,5669,23079.85954,22,1.0,0.6424172076062725
전농동,방학동,94392,0,23819.93088,68,,0.999999994054424
전농동,방화동,31542,0,23170.07331,8,,0.9920726898214809
전농동,번동,50966,6472,23529.6848,1,,0.9999559369388743
전농동,보라매동,3133,0,22876.32941,43,,0.17524080507501255
전농동,보문동,11801,0,22965.95496,23,,0.5980186817195419
전농동,북성동,2360,0,22868.33673,46,,0.15155135378589413
전농동,북아현동,0,1,22843.95929,67,,0.09515775099778036
